time,soil,light,ph,steam,dh_h,dh_t,therm,lm35
3196,1.1604396,2.0952382,0.6000004,0.037069596,27,36,34.093628,38.03663
3198,1.1604396,2.0952382,0.6000004,0.037069596,27,36,34.165984,38.03663
3199,1.1733333,1.991282,0.6000004,0.03948718,27,36,34.165984,38.1978
3200,1.1733333,1.991282,0.6000004,0.04190476,27,36,34.093628,38.1978
3202,1.1733333,2.0138462,0.6000004,0.04190476,27,36,34.165984,38.1978
3203,1.1741393,1.991282,0.6000004,0.04190476,27,36,34.26245,38.1978
3204,1.1741393,2.0138462,0.6000004,0.04190476,27,36,34.1900936,38.27839
3205,1.1733333,2.0138462,0.6000004,0.0410989,27,36,34.1900936,38.1978
3207,1.1733333,2.0138462,0.6000004,0.0410989,27,36,34.1900936,38.27839
3208,1.152381,1.9751648,0.6000004,0.0410989,27,36,34.1900936,38.35897
3209,1.1419048,1.9751648,0.6000004,0.0410989,27,36,33.876496,38.84249
3211,1.1040293,1.9751648,0.6000004,0.0410989,27,36,33.852356,38.35897
3212,1.1040293,1.9751648,0.6000004,0.037875456,27,36,33.78,38.35897
3213,1.1128937,1.9751648,0.6000004,0.037875456,27,36,33.852356,38.1172184
3214,1.1419048,2.129084,0.6000004,0.037875456,27,36,33.852356,38.1172184
3216,1.1507692,2.129084,0.6000004,0.037875456,27,36,33.876496,38.1172184
3217,1.1507692,2.129084,0.6000004,0.038681316,27,36,33.876496,38.27839
3218,1.1556044,2.129084,0.6000004,0.0410989,27,36,33.876496,38.27839
3220,1.1507692,2.0758974,0.6000004,0.0410989,27,36,33.3938,38.27839
3221,1.1556044,2.0758974,0.6000004,0.04271062,27,36,33.3938,38.1978
3222,1.1306228,2.083956,0.6000004,0.04190476,27,36,33.3938,37.794872
3223,1.1314285,2.0758974,0.6000004,0.04190476,27,36,33.3938,37.794872
3225,1.1314285,2.083956,0.6000004,0.037069596,27,36,33.490388,37.794872
3226,1.1556044,2.083956,0.6000004,0.04190476,27,36,33.73172,38.1978
3227,1.1410988,1.9848352,0.6000004,0.04190476,27,36,33.73172,37.794872
3229,1.1507692,1.9848352,0.6000004,0.036263736,27,36,33.73172,37.714288
3230,1.1507692,1.9848352,0.6000004,0.0410989,27,36,33.5869152,38.27839
3231,1.1410988,1.9848352,0.6000004,0.0410989,27,36,33.490388,37.714288
3232,1.1362637,1.9848352,0.6000004,0.0410989,27,36,33.490388,37.714288
3234,1.1362637,2.009817,0.6000004,0.03948718,27,36,33.5869152,37.6337
3235,1.1314285,2.009817,0.6000004,0.03948718,27,36,33.876496,37.714288
3236,1.1314285,2.009817,0.6000004,0.03948718,27,36,34.093628,37.714288
3238,1.1378754,2.009817,0.6000004,0.03948718,27,36,34.093628,37.794872
3239,1.1378754,2.1169964,0.6000004,0.03948718,27,36,34.093628,37.794872
3240,1.1378754,2.1169964,0.6000004,0.03948718,27,36,34.04538,37.875456
3241,1.1378754,2.1169964,0.6000004,0.0410989,27,36,33.5869152,37.875456
3243,1.1378754,2.1435898,0.6000004,0.0410989,27,36,33.442076,37.875456
3244,1.1443224,2.1435898,0.6000004,0.0410989,27,36,33.442076,38.03663
3245,1.1443224,2.0444688,0.6000004,0.03948718,27,36,33.24893,38.03663
3247,1.1443224,2.1435898,0.6000004,0.04190476,27,36,33.24893,38.27839
3248,1.1443224,2.0533332,0.6000004,0.038681316,27,36,33.24893,37.714288
3249,1.1620513,2.0533332,0.6000004,0.038681316,27,36,33.562804,38.1978
3251,1.1596336,2.0533332,0.6000004,0.038681316,27,36,33.70761,37.875456
3252,1.1596336,2.1685714,0.6000004,0.04029304,27,36,33.70761,38.1978
3253,1.1596336,2.1202196,0.6000004,0.03948718,27,36,33.224792,37.875456
3254,1.1596336,2.1202196,0.6000004,0.03948718,27,36,33.948884,38.1978
3256,1.1596336,2.1202196,0.6000004,0.04029304,27,36,33.611052,38.1978
3257,1.1547985,2.1202196,0.6000004,0.03948718,27,36,33.224792,38.1978
3258,1.1628572,2.0476924,0.6000004,0.03948718,27,36,33.611052,38.1978
3260,1.134652,2.0476924,0.6000004,0.04271062,27,36,33.611052,38.1978
3261,1.134652,2.1194138,0.6000004,0.04271062,27,36,33.538664,37.956044
3262,1.134652,2.0476924,0.6000004,0.038681316,27,36,33.538664,37.714288
3263,1.152381,2.1194138,0.6000004,0.04190476,27,36,33.828248,37.956044
3265,1.14674,2.1194138,0.6000004,0.04190476,27,36,33.538664,37.956044
3266,1.152381,2.0710624,0.6000004,0.04190476,27,36,33.538664,37.714288
3267,1.1612454,2.0710624,0.6000004,0.04190476,27,36,33.514496,38.7619
3269,1.1612454,2.0710624,0.6000004,0.04190476,27,36,33.514496,38.7619
3270,1.14674,2.0114286,0.6000004,0.04271062,27,36,33.514496,38.43956
3271,1.1427106,2.0114286,0.6000004,0.043516484,27,36,33.538664,38.35897
3272,1.1427106,2.0114286,0.6000004,0.04190476,27,36,33.70761,38.35897
3274,1.1427106,1.9985348,0.6000004,0.043516484,27,36,33.99713,37.956044
3275,1.1427106,2.0114286,0.6000004,0.043516484,27,36,33.70761,37.794872
3276,1.1620513,2.1274726,0.6000004,0.04271062,27,36,33.70761,37.794872
3278,1.1620513,1.9985348,0.6000004,0.04271062,27,36,33.70761,37.956044
3279,1.1475457,2.1274726,0.6000004,0.04271062,27,36,33.900636,37.956044
3280,1.1475457,2.1274726,0.6000004,0.037069596,27,36,33.900636,38.03663
3281,1.1660806,2.0501098,0.6000004,0.04271062,27,36,34.1900936,38.1172184
3283,1.1636629,2.0501098,0.6000004,0.04271062,27,36,33.924744,38.03663
3284,1.1636629,2.0501098,0.6000004,0.04271062,27,36,33.924744,38.03663
3285,1.1660806,2.0501098,0.6000004,0.043516484,27,36,34.214204,38.03663
3287,1.1636629,2.1452014,0.6000004,0.043516484,27,36,33.924744,38.03663
3288,1.1491574,2.1452014,0.6000004,0.04271062,27,36,33.75586,38.03663
3289,1.1491574,2.1452014,0.6000004,0.04029304,27,36,33.75586,38.03663
3290,1.1443224,2.1669598,0.6000004,0.04029304,27,36,33.75586,38.03663
3292,1.1394872,2.1452014,0.6000004,0.038681316,27,36,33.75586,37.875456
3293,1.1443224,2.1669598,0.6000004,0.038681316,27,36,33.924744,37.875456
3294,1.1499634,2.1685714,0.6000004,0.038681316,27,36,34.165984,37.875456
3296,1.1338462,2.1669598,0.6000004,0.038681316,27,36,33.924744,38.1978
3297,1.1225641,2.1685714,0.6000004,0.038681316,27,36,33.924744,37.875456
3298,1.1225641,2.1685714,0.6000004,0.037875456,27,36,34.165984,38.1978
3299,1.1217582,2.090403,0.6000004,0.038681316,27,36,33.635192,38.1172184
3301,1.1193405,2.090403,0.6000004,0.04190476,27,36,33.5869152,38.1172184
3302,1.1193405,2.1387546,0.6000004,0.036263736,27,36,33.635192,38.1172184
3303,1.1217582,2.090403,0.6000004,0.04029304,27,36,33.852356,38.1172184
3305,1.1298169,2.1387546,0.6000004,0.04029304,27,36,33.852356,37.875456
3306,1.1298169,2.1387546,0.6000004,0.04029304,27,36,33.852356,37.875456
3307,1.1386813,1.9654944,0.6000004,0.04029304,27,36,34.06949,37.794872
3309,1.1386813,1.9654944,0.6000004,0.0410989,27,36,34.06949,37.794872
3310,1.1386813,1.9638828,0.6000004,0.0410989,27,36,34.06949,37.956044
3311,1.1386813,1.9638828,0.6000004,0.0410989,27,36,34.06949,37.956044
3312,1.1443224,2.0106228,0.6000004,0.0410989,27,36,34.5036,37.956044
3314,1.1451281,2.0106228,0.6000004,0.04190476,27,36,34.5036,38.03663
3315,1.1451281,2.0106228,0.6000004,0.0410989,27,36,34.648256,37.956044
3316,1.1564102,2.0823444,0.6000004,0.0410989,27,36,34.648256,38.03663
3318,1.1451281,2.0823444,0.6000004,0.043516484,27,36,34.47946,38.03663
3319,1.1451281,2.0823444,0.6000004,0.0410989,27,36,34.47946,38.03663
3320,1.1491574,2.1282782,0.6000004,0.04029304,27,36,34.47946,38.03663
3321,1.1652746,2.1282782,0.6000004,0.04029304,27,37,34.26245,38.03663
3323,1.1491574,2.1282782,0.6000004,0.038681316,27,37,34.02124,38.1978
3324,1.1507692,2.1282782,0.6000004,0.038681316,27,37,34.214204,38.1978
3325,1.1491574,2.0291574,0.6000004,0.04029304,27,37,34.02124,38.1978
3327,1.1370696,2.0291574,0.6000004,0.038681316,27,37,33.828248,38.1978
3328,1.1370696,2.0291574,0.6000004,0.043516484,27,37,33.828248,38.1978
3329,1.1370696,2.0033698,0.6000004,0.043516484,27,37,33.36966,38.1978
3330,1.1362637,2.0291574,0.6000004,0.043516484,27,37,33.36966,38.03663
3332,1.1362637,2.0033698,0.6000004,0.04029304,27,37,33.948884,38.03663
3333,1.1572161,1.98080592,0.6000004,0.043516484,27,37,33.948884,38.1978
3334,1.1644689,2.0033698,0.6000004,0.04029304,27,37,33.948884,38.03663
3336,1.1644689,1.98080592,0.6000004,0.037875456,27,37,34.06949,37.875456
3337,1.1644689,1.98080592,0.6000004,0.04029304,27,37,34.093628,38.1978
3338,1.1644689,2.0291574,0.6000004,0.037875456,27,37,34.093628,38.1978
3339,1.1644689,2.0291574,0.6000004,0.037875456,27,37,34.093628,38.7619
3341,1.1620513,2.0291574,0.6000004,0.04029304,27,37,34.841156,38.84249
3342,1.1620513,2.0960438,0.6000004,0.0410989,27,37,34.841156,38.84249
3343,1.1620513,2.0960438,0.6000004,0.04190476,26,37,34.841156,38.7619
3345,1.1370696,2.0960438,0.6000004,0.044322344,26,37,34.407136,38.84249
3346,1.1370696,2.1049082,0.6000004,0.04271062,27,37,34.407136,38.27839
3347,1.1370696,2.0960438,0.6000004,0.04271062,26,37,34.407136,38.27839
3349,1.1427106,2.1049082,0.6000004,0.04190476,26,37,34.648256,38.27839
3350,1.1644689,2.1049082,0.6000004,0.04271062,26,37,34.600036,38.92308
3351,1.1644689,1.9945055,0.6000004,0.04271062,26,37,34.600036,38.60073
3352,1.1443224,1.9945055,0.6000004,0.0410989,26,37,34.600036,38.60073
3354,1.1443224,1.9945055,0.6000004,0.0410989,26,37,34.600036,38.7619
3355,1.1443224,1.9945055,0.6000004,0.044322344,26,37,34.600036,38.7619
3356,1.1427106,2.1742122,0.6000004,0.038681316,26,37,34.28656,38.60073
3358,1.1427106,2.1742122,0.6000004,0.038681316,26,37,34.865236,38.7619
3359,1.140293,2.1742122,0.6000004,0.0410989,26,37,34.865236,39.08425
3360,1.140293,2.1742122,0.6000004,0.044322344,26,37,34.52771,39.406592
3361,1.1386813,1.9864468,0.6000004,0.045128208,26,37,34.47946,39.08425
3363,1.140293,1.9864468,0.6000004,0.045128208,26,37,34.52771,39.406592
3364,1.1556044,1.9864468,0.6000004,0.045128208,26,37,34.52771,39.406592
3365,1.1556044,1.9864468,0.6000004,0.045128208,26,37,34.52771,39.406592
3367,1.1419048,2.0952382,0.6000004,0.043516484,26,37,34.52771,38.52015
3368,1.1556044,2.0952382,0.6000004,0.03948718,26,37,34.52771,38.52015
3369,1.14674,2.0952382,0.6000004,0.038681316,26,37,34.52771,38.52015
3370,1.14674,2.1685714,0.6000004,0.037069596,26,37,34.52771,38.52015
3372,1.14674,2.1685714,0.6000004,0.037069596,26,37,34.696504,39.32601
3373,1.14674,2.1685714,0.6000004,0.037069596,26,37,34.696504,39.406592
3374,1.14674,2.1685714,0.6000004,0.035457876,26,37,34.696504,39.406592
3376,1.14674,2.0468864,0.6000004,0.035457876,26,37,34.648256,39.32601
3377,1.1273992,1.95824176,0.6000004,0.037875456,26,37,33.75586,38.60073
3378,1.14674,2.0468864,0.6000004,0.037875456,26,37,33.659332,38.60073
3379,1.1273992,2.0468864,0.6000004,0.037875456,26,37,33.5869152,38.60073
3381,1.1265934,1.95824176,0.6000004,0.0410989,26,37,33.466248,38.68132
3382,1.1096704,2.1274726,0.6000004,0.0410989,26,37,33.466248,38.68132
3383,1.1096704,2.1734066,0.6000004,0.0410989,26,37,33.5869152,39.406592
3385,1.1096704,2.1274726,0.6000004,0.037875456,26,37,33.5869152,39.245424
3386,1.1330402,2.1750184,0.6000004,0.037875456,26,37,33.73172,38.68132
3387,1.1499634,2.1750184,0.6000004,0.035457876,26,37,34.165984,39.245424
3388,1.1604396,2.1500366,0.6000004,0.035457876,26,37,34.165984,39.245424
3390,1.1604396,2.1500366,0.6000004,0.037875456,26,37,33.876496,39.245424
3391,1.1604396,2.1500366,0.6000004,0.036263736,26,37,33.804108,39.08425
3392,1.1604396,2.1218314,0.6000004,0.0410989,26,37,33.804108,39.08425
3394,1.1386813,2.1218314,0.6000004,0.04271062,26,37,33.804108,38.60073
3395,1.1378754,2.1580952,0.6000004,0.0410989,26,37,33.804108,38.52015
3396,1.1378754,2.1218314,0.6000004,0.037069596,26,37,33.828248,38.52015
3398,1.1386813,2.1580952,0.6000004,0.037069596,26,37,33.99713,38.43956
3399,1.1378754,2.1580952,0.6000004,0.037069596,26,37,34.02124,38.43956
3400,1.1435164,2.1427838,0.6000004,0.037069596,26,37,34.04538,38.43956
3401,1.1709157,2.1427838,0.6000004,0.0410989,26,37,34.117736,38.52015
3403,1.1531868,2.1427838,0.6000004,0.043516484,26,37,34.117736,38.60073
3404,1.1531868,2.0807326,0.6000004,0.043516484,26,37,34.117736,38.60073
3405,1.1709157,2.1427838,0.6000004,0.044322344,26,37,34.117736,38.84249
3407,1.1709157,2.0807326,0.6000004,0.044322344,26,37,34.214204,39.164832
3408,1.1701099,2.0339928,0.6000004,0.044322344,26,37,34.55182,39.164832
3409,1.1701099,2.0807326,0.6000004,0.0410989,26,37,34.696504,39.164832
3410,1.1701099,2.0339928,0.6000004,0.0410989,26,37,34.696504,39.164832
3412,1.169304,2.0210988,0.6000004,0.0410989,26,37,34.696504,39.164832
3413,1.1701099,2.0339928,0.6000004,0.038681316,26,37,34.696504,39.164832
3414,1.169304,2.0210988,0.6000004,0.038681316,26,37,34.600036,39.164832
3416,1.1725274,2.0210988,0.6000004,0.0410989,26,37,34.600036,39.32601
3417,1.1628572,2.2048352,0.6000004,0.04271062,26,37,34.600036,39.164832
3418,1.1507692,2.2048352,0.6000004,0.038681316,26,37,34.31067,38.68132
3419,1.1507692,2.065421,0.6000004,0.04029304,26,37,34.31067,38.68132
3421,1.1660806,2.2024174,0.6000004,0.04271062,26,37,34.55182,39.08425
3422,1.1507692,2.065421,0.6000004,0.04271062,26,37,34.23831,38.84249
3423,1.1507692,2.065421,0.6000004,0.04029304,26,37,34.26245,38.84249
3425,1.1556044,2.090403,0.6000004,0.04190476,26,37,34.47946,39.08425
3426,1.1475457,2.090403,0.6000004,0.04271062,26,37,34.26245,38.84249
3427,1.1419048,2.0138462,0.6000004,0.04190476,26,37,34.26245,38.7619
3428,1.1475457,2.090403,0.6000004,0.04029304,26,37,34.26245,38.7619
3430,1.1427106,2.0138462,0.6000004,0.04190476,26,37,34.358916,38.7619
3431,1.1338462,2.0138462,0.6000004,0.04029304,26,37,34.26245,38.7619
3432,1.1427106,2.0227106,0.6000004,0.04029304,26,37,34.358916,38.7619
3434,1.14674,2.0227106,0.6000004,0.04029304,26,37,34.57596,39.003664
3435,1.14674,2.0227106,0.6000004,0.043516484,26,37,34.57596,39.003664
3436,1.1556044,2.1113552,0.6000004,0.04029304,26,37,34.72061,39.32601
3437,1.1556044,2.1113552,0.6000004,0.043516484,26,37,34.72061,39.72894
3439,1.14674,2.1113552,0.6000004,0.045128208,26,37,34.57596,39.72894
3440,1.1459341,2.1564834,0.6000004,0.043516484,26,37,34.72061,39.32601
3441,1.1459341,2.1113552,0.6000004,0.04029304,26,37,34.9617,39.567764
3443,1.1459341,2.1387546,0.6000004,0.0410989,26,37,35.058104,39.567764
3444,1.1459341,2.1564834,0.6000004,0.04029304,26,37,35.058104,39.003664
3445,1.1491574,2.1387546,0.6000004,0.04029304,26,37,35.058104,39.567764
3447,1.1547985,2.038022,0.6000004,0.0410989,26,37,34.74472,39.567764
3448,1.1572161,2.1387546,0.6000004,0.043516484,26,37,34.74472,39.567764
3449,1.1612454,2.038022,0.6000004,0.043516484,26,37,34.74472,39.567764
3450,1.1668864,1.99047616,0.6000004,0.043516484,26,37,34.93759,39.567764
3452,1.1668864,2.038022,0.6000004,0.04271062,26,37,34.93759,39.164832
3453,1.1612454,1.99047616,0.6000004,0.04271062,26,37,34.93759,39.164832
3454,1.1588278,1.99047616,0.6000004,0.03948718,26,37,34.7688,39.245424
3456,1.1556044,2.038828,0.6000004,0.03948718,26,37,34.672364,38.84249
3457,1.1459341,2.038828,0.6000004,0.038681316,26,37,34.1900936,38.84249
3458,1.1556044,1.95663,0.6000004,0.03948718,26,37,34.214204,38.84249
3459,1.1459341,2.038828,0.6000004,0.037069596,26,37,34.214204,38.84249
3461,1.1410988,2.1121612,0.6000004,0.037069596,26,37,34.117736,38.84249
3462,1.1394872,1.95663,0.6000004,0.037069596,26,37,34.06949,38.84249
3463,1.1410988,2.1121612,0.6000004,0.04029304,26,37,34.214204,39.164832
3465,1.1410988,2.1669598,0.6000004,0.03948718,26,37,34.431244,39.164832
3466,1.1475457,2.1121612,0.6000004,0.03948718,26,37,34.431244,39.164832
3467,1.1475457,2.1387546,0.6000004,0.03948718,26,37,34.431244,39.164832
3468,1.1475457,2.1669598,0.6000004,0.038681316,26,37,34.5036,39.164832
3470,1.1475457,2.1387546,0.6000004,0.038681316,26,37,34.7688,39.164832
3471,1.1499634,2.1387546,0.6000004,0.038681316,26,37,34.7688,39.406592
3472,1.158022,2.1387546,0.6000004,0.04029304,26,37,34.74472,39.567764
3474,1.1628572,2.0154578,0.6000004,0.0410989,26,37,34.74472,40.13187
3475,1.1628572,2.0154578,0.6000004,0.0410989,26,37,34.600036,40.13187
3476,1.158022,2.1589012,0.6000004,0.04029304,26,37,34.600036,40.13187
3477,1.158022,2.0154578,0.6000004,0.04029304,26,37,34.600036,39.567764
3479,1.1564102,2.1202196,0.6000004,0.0410989,26,37,34.57596,39.567764
3480,1.1556044,2.1589012,0.6000004,0.037875456,26,37,34.57596,39.567764
3481,1.1564102,2.1202196,0.6000004,0.04271062,26,37,34.696504,39.567764
3483,1.1564102,2.0219048,0.6000004,0.04271062,26,37,34.383028,39.648352
3484,1.1362637,2.1202196,0.6000004,0.04271062,26,37,33.972992,39.648352
3485,1.1362637,2.0219048,0.6000004,0.037875456,26,37,34.696504,39.648352
3486,1.1588278,2.014652,0.6000004,0.04190476,26,37,34.696504,39.567764
3488,1.1572161,2.0219048,0.6000004,0.04190476,26,37,34.5036,39.567764
3489,1.1572161,2.014652,0.6000004,0.04190476,26,37,34.5036,39.567764
3490,1.1572161,2.014652,0.6000004,0.04271062,26,37,34.5036,39.567764
3492,1.1556044,2.0412452,0.6000004,0.04271062,26,37,34.431244,39.809524
3493,1.1499634,2.0412452,0.6000004,0.04271062,26,37,34.06949,39.809524
3494,1.1475457,1.97113552,0.6000004,0.04271062,26,37,33.972992,39.809524
3496,1.1475457,2.0412452,0.6000004,0.04271062,26,37,34.06949,39.809524
3497,1.1410988,2.1105494,0.6000004,0.04271062,26,37,34.06949,39.809524
3498,1.1475457,1.94615384,0.6000004,0.04271062,26,37,34.06949,39.08425
3499,1.1572161,2.1105494,0.6000004,0.0410989,26,37,34.093628,39.08425
3501,1.1572161,2.1524542,0.6000004,0.0410989,26,37,34.214204,39.08425
3502,1.158022,2.1105494,0.6000004,0.0410989,26,37,34.26245,39.08425
3503,1.1596336,1.99531132,0.6000004,0.0410989,26,37,34.26245,39.164832
3505,1.158022,2.1524542,0.6000004,0.04271062,26,37,34.093628,39.164832
3506,1.1539926,1.99531132,0.6000004,0.04271062,26,37,33.538664,38.60073
3507,1.1596336,1.9646886,0.6000004,0.04271062,26,37,33.538664,39.164832
3508,1.1539926,1.99531132,0.6000004,0.04190476,26,37,33.538664,38.60073
3510,1.1539926,2.0525274,0.6000004,0.038681316,26,37,33.611052,38.60073
3511,1.1652746,1.9646886,0.6000004,0.038681316,26,37,33.611052,39.164832
3512,1.1652746,2.0525274,0.6000004,0.04190476,26,37,33.611052,39.164832
3514,1.1249816,2.1234432,0.6000004,0.038681316,26,37,33.538664,38.60073
3515,1.1427106,2.0525274,0.6000004,0.03948718,26,37,33.538664,38.60073
3516,1.1427106,2.1234432,0.6000004,0.043516484,26,37,33.538664,38.60073
3517,1.1427106,2.154872,0.6000004,0.04029304,26,37,33.466248,38.60073
3519,1.1668864,2.1234432,0.6000004,0.04029304,26,37,33.32138,38.52015
3520,1.1668864,2.154872,0.6000004,0.04190476,26,37,33.32138,38.52015
3521,1.1668864,2.1677656,0.6000004,0.04190476,26,37,33.32138,38.52015
3523,1.1636629,2.154872,0.6000004,0.04029304,26,37,33.27307,38.43956
3524,1.1636629,2.0428572,0.6000004,0.03948718,26,37,33.27307,38.43956
3525,1.152381,2.1677656,0.6000004,0.03948718,26,37,33.24893,38.43956
3526,1.1257876,2.0428572,0.6000004,0.037069596,26,37,33.24893,38.1978
3528,1.1322344,2.0428572,0.6000004,0.03948718,26,37,32.814088,38.7619
3529,1.1265934,2.1032968,0.6000004,0.0410989,26,37,32.814088,38.7619
3530,1.1233699,2.1032968,0.6000004,0.0410989,26,37,32.814088,38.1978
3532,1.1265934,2.0210988,0.6000004,0.03948718,26,37,33.007384,38.1172184
3533,1.1322344,2.1032968,0.6000004,0.03948718,26,37,33.442076,38.1978
3534,1.1354578,2.0210988,0.6000004,0.03948718,26,37,33.804108,38.1978
3535,1.1354578,1.9993406,0.6000004,0.03948718,26,37,33.804108,38.52015
3537,1.1499634,2.0210988,0.6000004,0.03948718,26,37,33.852356,38.52015
3538,1.1507692,2.0501098,0.6000004,0.037875456,26,37,33.948884,38.52015
3539,1.1499634,1.9993406,0.6000004,0.03948718,26,37,33.948884,39.245424
3541,1.1499634,2.0501098,0.6000004,0.038681316,26,37,34.06949,38.7619
3542,1.1507692,2.0912088,0.6000004,0.038681316,26,37,34.165984,38.7619
3543,1.1507692,2.0501098,0.6000004,0.03948718,26,37,34.165984,38.7619
3544,1.1354578,2.0912088,0.6000004,0.03948718,26,37,34.165984,38.7619
3546,1.1427106,2.0912088,0.6000004,0.044322344,26,37,33.514496,38.7619
3547,1.1427106,2.0912088,0.6000004,0.044322344,26,37,33.3938,38.7619
3548,1.1354578,2.0275456,0.6000004,0.0410989,26,37,33.3938,38.52015
3550,1.1427106,2.0275456,0.6000004,0.0410989,26,37,33.514496,39.164832
3551,1.1459341,2.0275456,0.6000004,0.0410989,26,37,33.538664,39.245424
3552,1.1459341,1.9993406,0.6000004,0.0410989,26,37,33.635192,38.52015
3554,1.1427106,1.9993406,0.6000004,0.0410989,26,37,33.75586,38.35897
3555,1.1499634,1.9993406,0.6000004,0.0410989,26,37,34.117736,39.08425
3556,1.1499634,1.9993406,0.6000004,0.0410989,26,37,34.407136,38.35897
3557,1.1499634,1.9993406,0.6000004,0.0410989,26,37,34.407136,38.35897
3559,1.1499634,2.0041756,0.6000004,0.04029304,26,37,34.407136,38.35897
3560,1.1499634,2.1323076,0.6000004,0.037875456,26,37,34.33481,39.08425
3561,1.1330402,2.0041756,0.6000004,0.04029304,26,37,33.972992,38.43956
3563,1.1330402,2.118608,0.6000004,0.04190476,26,37,33.972992,38.92308
3564,1.1330402,2.1323076,0.6000004,0.037069596,26,37,34.33481,38.52015
3565,1.1539926,2.118608,0.6000004,0.0410989,26,37,34.33481,38.92308
3566,1.1539926,2.100073,0.6000004,0.04190476,26,37,34.26245,38.68132
3568,1.1539926,2.118608,0.6000004,0.0410989,26,37,34.26245,38.68132
3569,1.1410988,2.100073,0.6000004,0.0410989,26,37,34.26245,38.68132
3570,1.1362637,2.0041756,0.6000004,0.04271062,26,37,34.117736,38.68132
3572,1.1314285,2.100073,0.6000004,0.04271062,26,37,34.117736,38.52015
3573,1.1225641,2.0041756,0.6000004,0.037875456,26,37,34.33481,38.35897
3574,1.1314285,1.95501832,0.6000004,0.04271062,26,37,34.33481,38.52015
3575,1.1298169,2.0041756,0.6000004,0.0410989,26,37,34.093628,38.52015
3577,1.1298169,2.170183,0.6000004,0.037875456,26,37,34.33481,38.35897
3578,1.1338462,1.95501832,0.6000004,0.0410989,26,37,34.383028,38.60073
3579,1.1491574,2.136337,0.6000004,0.043516484,26,37,34.093628,38.7619
3581,1.1612454,2.170183,0.6000004,0.04271062,26,37,33.852356,38.60073
3582,1.1612454,2.136337,0.6000004,0.043516484,26,37,33.852356,38.60073
3583,1.1612454,2.136337,0.6000004,0.043516484,26,37,33.852356,38.60073
3584,1.1612454,2.1540658,0.6000004,0.04271062,26,37,33.75586,39.08425
3586,1.1596336,2.1540658,0.6000004,0.04271062,26,37,33.611052,38.60073
3587,1.1427106,2.1540658,0.6000004,0.04029304,26,37,33.611052,38.60073
3588,1.1596336,2.2088644,0.6000004,0.04029304,26,37,33.804108,38.7619
3590,1.14674,2.1540658,0.6000004,0.04190476,26,37,33.611052,38.60073
3591,1.1427106,1.9824176,0.6000004,0.04190476,26,37,33.804108,38.52015
3592,1.14674,2.2088644,0.6000004,0.0410989,26,37,34.04538,38.52015
3594,1.14674,2.038022,0.6000004,0.0410989,26,37,34.165984,38.52015
3595,1.1394872,1.9824176,0.6000004,0.0410989,26,37,34.04538,38.52015
3596,1.1394872,2.038022,0.6000004,0.0410989,26,37,34.04538,38.52015
3597,1.1556044,2.170989,0.6000004,0.04029304,26,37,34.141876,38.60073
3599,1.1394872,2.038022,0.6000004,0.0410989,26,37,34.04538,38.7619
3600,1.1676922,2.170989,0.6000004,0.04029304,26,37,33.99713,38.60073
3601,1.1676922,2.2072528,0.6000004,0.038681316,26,37,34.04538,38.7619
3603,1.1612454,2.170989,0.6000004,0.03948718,26,37,34.141876,38.92308
3604,1.1588278,2.2072528,0.6000004,0.03948718,26,37,34.04538,38.92308
3605,1.1612454,2.2072528,0.6000004,0.03948718,26,37,33.99713,38.92308
3606,1.1588278,1.992088,0.6000004,0.0410989,26,37,34.165984,39.567764
3608,1.1596336,1.992088,0.6000004,0.0410989,26,37,33.972992,39.567764
3609,1.1588278,1.9872527,0.6000004,0.04190476,26,37,33.852356,38.92308
3610,1.1564102,1.9872527,0.6000004,0.044322344,26,37,33.852356,38.84249
3612,1.1338462,2.0122344,0.6000004,0.044322344,26,37,33.972992,38.92308
3613,1.1564102,2.0122344,0.6000004,0.044322344,26,37,33.5869152,38.84249
3614,1.1338462,2.0122344,0.6000004,0.044322344,26,37,33.490388,38.7619
3615,1.1338462,2.1105494,0.6000004,0.04190476,26,37,33.5869152,38.68132
3617,1.140293,2.1105494,0.6000004,0.04190476,26,37,33.659332,38.7619
3618,1.140293,2.0613918,0.6000004,0.04190476,26,37,33.611052,38.68132
3619,1.1265934,2.1105494,0.6000004,0.04190476,26,37,33.659332,38.68132
3621,1.1265934,2.0613918,0.6000004,0.04190476,26,37,33.828248,38.68132
3622,1.1265934,2.0613918,0.6000004,0.04190476,26,37,33.948884,38.68132
3623,1.1265934,2.0847618,0.6000004,0.04271062,26,37,33.948884,38.68132
3624,1.1265934,2.0847618,0.6000004,0.0410989,26,37,33.948884,38.68132
3626,1.1427106,2.0847618,0.6000004,0.0410989,26,38,33.948884,38.68132
3627,1.1427106,2.1830768,0.6000004,0.037875456,26,37,33.852356,39.567764
3628,1.1273992,2.0847618,0.6000004,0.03948718,26,38,33.804108,38.68132
3630,1.1273992,2.1830768,0.6000004,0.038681316,26,38,33.804108,38.52015
3631,1.1427106,2.1903296,0.6000004,0.036263736,26,38,33.804108,38.43956
3632,1.1410988,2.1830768,0.6000004,0.038681316,26,38,33.972992,38.43956
3633,1.1410988,2.0630038,0.6000004,0.038681316,26,38,33.972992,38.43956
3635,1.1410988,2.1903296,0.6000004,0.038681316,26,38,33.972992,38.52015
3636,1.1410988,2.0630038,0.6000004,0.04029304,26,38,33.972992,38.60073
